T,E,C,target,R_adjusted_predicted
49,0.6971,0.428942573,0.294866671,0.295165623770904
61,0.6976,0.586564528,0.297650431,0.29203908856483773
37,0.6976,0.513424317,0.287433284,0.2888648017101026
37,0.6977,0.556637303,0.286600435,0.2872823078641826
37,0.698,0.457540168,0.288530164,0.2909340156613826
61,0.6981,0.501190613,0.29932197,0.29519545372363776
49,0.6992,0.53136725,0.292962381,0.2914946166314641
49,0.6995,0.536658535,0.292871176,0.291313181646264
49,0.6995,0.491478039,0.293745859,0.29297220945938407
61,0.6998,0.464681658,0.300092425,0.29660894155123774
61,0.6998,0.565667505,0.298137364,0.29290074124939774
61,0.6998,0.512841384,0.299160064,0.29484051641251774
61,0.7059,0.453027711,0.300546435,0.29729838148507776
49,0.7085,0.46733662,0.294550204,0.29424451236506405
21,0.7094,0.625275862,0.27795426,0.27945238174903364
25,0.7246,0.564939515,0.281630321,0.28400138857318646
61,0.7273,0.414292587,0.302097585,0.29963815323835774
61,0.7357,0.408876412,0.30251695,0.3001971431843577
61,0.754,0.440886099,0.302582429,0.29980626847771774
61,0.7561,0.451235372,0.302460697,0.29951627017315774
49,0.7587,0.451124829,0.296743623,0.29699188333058407
37,0.7735,0.567947428,0.289219538,0.2901165460741826
61,0.7824,0.453163978,0.30340807,0.3005729327608377
55,0.7879,0.425338968,0.301244403,0.3005696798482036
36,0.7895,0.477339467,0.291088036,0.29382648688022234
61,0.7947,0.478702447,0.303374182,0.30016246117915774
61,0.7974,0.413324651,0.304740972,0.3026788828482777
37,0.6931,0.488147286,0.287754154,0.2896000592884226
19,0.2987,0.59163334,0.262258928,0.26216197690924803
25,0.3129,0.513264479,0.267216079,0.2682493168951065
25,0.3375,0.501914905,0.268356864,0.2697206752523865
37,0.364,0.598204874,0.273301476,0.2714502276570626
43,0.3772,0.57303205,0.277191324,0.2746384971950337
25,0.4064,0.59693608,0.269096996,0.2691852407063865
43,0.4176,0.566250439,0.27883525,0.2766194659509537
49,0.4377,0.616387336,0.281525467,0.27716217407354404
25,0.4681,0.577771853,0.27177815,0.27253403012182653
49,0.5263,0.554075162,0.28604913,0.28324855910282404
25,0.5395,0.474621494,0.276448437,0.27938262930430646
37,0.5416,0.661012769,0.278735137,0.2767576337526626
31,0.5595,0.621006831,0.277271564,0.27707390811449173
31,0.5664,0.535468145,0.279185918,0.2805106916644117
25,0.5745,0.593585551,0.275455774,0.2765147191312665
37,0.5946,0.457575064,0.284658039,0.2864999762802626
49,0.595,0.496372024,0.289738478,0.28831258733018406
37,0.595,0.639032992,0.281160035,0.2798539891641026
49,0.607,0.532516151,0.289488035,0.28749981498674404
37,0.6077,0.541822275,0.283517518,0.2839680156923426
49,0.6123,0.505528249,0.290208953,0.28871802174818406
37,0.6412,0.440237429,0.286738464,0.2891343562374626
37,0.6578,0.523704559,0.28574409,0.28678108522386264
49,0.6701,0.425304503,0.293926183,0.29414172370130404
49,0.6738,0.500443521,0.292610044,0.29154123796034404
49,0.682,0.602867916,0.290934153,0.28813174817594406
43,0.689,0.53976886,0.289509544,0.2892267875318337
37,0.6899,0.552199786,0.286394301,0.28711086748842257
61,0.6903,0.494019036,0.299168766,0.29512440803107776
49,0.6924,0.474352594,0.293811569,0.29329667879978405
49,0.6951,0.500930676,0.293398116,0.29243648062874406
49,0.696,0.424430418,0.294912839,0.29528415310250405
43,0.6976,0.63733153,0.287942752,0.28601296828943373
37,0.6977,0.545606952,0.28681398,0.2876873423529026
37,0.6721,0.507572254,0.286591821,0.2879865044634626
25,0.3062,0.491653994,0.267383595,0.2687556249043065
13,0.1152,0.653780113,0.251276989,0.24885116512431896
25,0.1237,0.514448679,0.260109225,0.2600948290711065
13,0.1272,0.639406634,0.252004554,0.24989339927319892
13,0.1339,0.635635057,0.252328428,0.25031912058063893
13,0.1343,0.572700323,0.253561806,0.25264723201311895
19,0.1367,0.563777303,0.256732694,0.25623991058788803
13,0.1374,0.538870162,0.254332818,0.2540223725250389
13,0.1397,0.563777303,0.253936737,0.25320638330751893
25,0.1411,0.587009736,0.259355943,0.2581763250580665
13,0.1419,0.561201927,0.254068967,0.25339526511423893
13,0.1423,0.566350141,0.253984276,0.2532233706961589
13,0.1426,0.535454603,0.254593638,0.25437071585151894
25,0.1439,0.595223672,0.259301759,0.2579947453281465
13,0.1457,0.641931966,0.252648331,0.25059376408215894
13,0.1488,0.55342803,0.254477814,0.25397652561207895
13,0.1525,0.651704036,0.252713748,0.25052644967175897
25,0.1598,0.535064424,0.261061747,0.2608854259147065
37,0.1602,0.607331743,0.265494208,0.2623781830273826
19,0.1613,0.534202392,0.258226317,0.25838050331980805
13,0.1621,0.57131784,0.254629443,0.25388978278887897
13,0.1643,0.564843201,0.254837162,0.25422184553295896
13,0.1672,0.596372036,0.254335352,0.2531884297117589
13,0.1692,0.559326653,0.255127424,0.25463447617551893
13,0.1706,0.591647312,0.254554123,0.25350767957703896
19,0.1714,0.541551996,0.258462189,0.25854361286092803
19,0.1719,0.554562959,0.258229021,0.25808728529956804
19,0.1736,0.623766076,0.256952917,0.2556190258433281
13,0.1759,0.609455387,0.254407802,0.253080978063039
19,0.1789,0.559684066,0.258391968,0.25819932825052805
19,0.1798,0.60728787,0.257504068,0.25648989956764806
25,0.1817,0.448320695,0.263561052,0.26500950864358647
37,0.1851,0.575946503,0.267034111,0.26459811204018263
13,0.1887,0.458674991,0.257806124,0.25916637020415895
25,0.1888,0.665052001,0.259631023,0.2573555120872665
19,0.1893,0.609227188,0.257822217,0.25682595281068804
25,0.1932,0.559744771,0.261834487,0.2614110215728665
13,0.1939,0.61953674,0.254886577,0.25348245078087894
25,0.1942,0.603865793,0.261017757,0.25983376764502647
37,0.1987,0.602895363,0.267021592,0.2641915819009826
25,0.1994,0.522112465,0.262795176,0.2630586738491865
25,0.1996,0.574050298,0.261797161,0.2611600906214265
13,0.2001,0.686023698,0.253831543,0.25130684368311895
25,0.2007,0.611079303,0.261121474,0.2598475425578265
49,0.2016,0.469847238,0.275522513,0.2724215194721041
25,0.2047,0.494927912,0.263519902,0.26428410163534655
25,0.205,0.672776354,0.260088033,0.2577663678451065
37,0.2061,0.566181407,0.268009432,0.2658569563653026
13,0.2069,0.649568698,0.254791905,0.2529369872831189
25,0.2071,0.662044149,0.260374433,0.2582504814127065
13,0.2076,0.531889257,0.257096358,0.25728818535663894
19,0.2112,0.539054551,0.26000071,0.26034154504132806
13,0.2134,0.522738315,0.257490679,0.2578728539468789
13,0.2153,0.563777303,0.256767313,0.25644735530751894
19,0.2164,0.679761864,0.257471347,0.25539769650796806
13,0.2181,0.587930586,0.256404548,0.25568048275575894
37,0.2187,0.570876857,0.268390292,0.26622470144130256
25,0.2213,0.473592204,0.264554485,0.2657791908331065
25,0.2217,0.644093424,0.2612686,0.2595355340347065
25,0.222,0.640579748,0.261347857,0.2596774172174265
13,0.2223,0.676490648,0.254847301,0.25260861127911893
19,0.2228,0.617454085,0.258917236,0.25796000615284803
19,0.2234,0.638208587,0.258537899,0.25722362283940803
25,0.2274,0.528977572,0.263710631,0.2640069471201465
13,0.228,0.553414058,0.25744345,0.25737234266391895
19,0.2283,0.63317224,0.258818865,0.257618620501248
19,0.2302,0.521609015,0.26104984,0.26179667512324806
25,0.2314,0.663552711,0.261255056,0.2592368280160665
13,0.2329,0.681512596,0.255146957,0.2528786273485589
13,0.2335,0.543634943,0.257838699,0.25796721676671897
19,0.2353,0.67342822,0.258301609,0.25644051091564807
37,0.2379,0.571541724,0.269096297,0.2670233915250626
25,0.2389,0.598574508,0.262793829,0.2619443526302265
25,0.2408,0.598574508,0.262864967,0.2620258056302265
19,0.2414,0.578108092,0.260375376,0.26020217301580806
49,0.2418,0.441300481,0.277580319,0.27519313038914406
13,0.2427,0.683777493,0.255470036,0.25321558633071894
37,0.2435,0.596844928,0.268816106,0.2663343298741826
25,0.2466,0.690293651,0.261306468,0.2589065246992665
25,0.2466,0.592350298,0.263202627,0.2625030046214265
19,0.2467,0.545276444,0.261209429,0.2616349621303681
19,0.2469,0.64649455,0.259257359,0.25792680727804806
19,0.2473,0.563777303,0.260873721,0.260981332587888
13,0.2474,0.681187389,0.255696155,0.25351218394959896
37,0.2486,0.615656693,0.268642866,0.2658621988633826
25,0.2501,0.588294266,0.263412196,0.2628019871164665
25,0.2507,0.565886171,0.263868476,0.26365053436486646
13,0.2514,0.5563653,0.258262445,0.25826713105767896
19,0.254,0.681187389,0.258851549,0.25695726322996804
37,0.2557,0.556457352,0.270054785,0.2683403756649026
13,0.2563,0.521081123,0.259129001,0.25977282903711896
49,0.2575,0.429419375,0.278398165,0.27630246360146404
25,0.2577,0.577771853,0.263900463,0.2635141821218265
13,0.2578,0.594276022,0.257768128,0.25714941734583896
13,0.258,0.626279615,0.257156035,0.2559828194108789
25,0.2581,0.59334338,0.263613978,0.2629595436503865
13,0.2583,0.563777303,0.258377297,0.25829076530751893
25,0.2588,0.691329792,0.261743195,0.25939149160174646
37,0.26,0.570300611,0.269947781,0.2680163921944226
19,0.2602,0.654382984,0.259602613,0.25820731498156807
13,0.2628,0.598839076,0.257866996,0.25719621200295895
13,0.2668,0.627859314,0.257454938,0.25630206886359896
25,0.2676,0.626271377,0.263332195,0.2621576926005465
25,0.2677,0.621328571,0.26343163,0.2623434794368665
37,0.27,0.634658469,0.269076244,0.2660818716486626
25,0.2701,0.657461004,0.262821975,0.2611195844971065
25,0.2706,0.518300826,0.265534802,0.26625098123326646
25,0.2707,0.570174546,0.264534284,0.2643504652348665
13,0.2719,0.550798519,0.259137767,0.25935037825599894
25,0.274,0.638503671,0.263335006,0.26198289076486647
25,0.274,0.542047007,0.265202383,0.2655247794669465
37,0.2753,0.623049898,0.269499423,0.2667353493757826
13,0.2761,0.618392261,0.257986423,0.25704839004975893
25,0.2766,0.591247548,0.264347221,0.2638295976014265
19,0.2768,0.639437318,0.260513486,0.25946776183708803
37,0.2778,0.627442885,0.26950798,0.2666812138931426
19,0.278,0.685770163,0.259661423,0.25781786376868804
19,0.2789,0.651593022,0.260356782,0.25911143138620807
25,0.2794,0.633744151,0.263629333,0.2623891583392665
13,0.2795,0.603090071,0.258409971,0.257756044466559
37,0.282,0.58969703,0.270395984,0.2682472956887426
19,0.283,0.52564725,0.262948571,0.26391192713404804
25,0.2862,0.50364913,0.266402542,0.26745776351038647
25,0.2865,0.555304944,0.265413731,0.2655738230203065
19,0.2869,0.538082806,0.262853843,0.26362248651772807
25,0.2872,0.625539986,0.264080207,0.2630248012780665
25,0.2883,0.617223716,0.264282394,0.2633773317124665
19,0.2896,0.541976512,0.262879554,0.26359525863340805
25,0.2899,0.535468145,0.265925068,0.2664479882795865
19,0.2924,0.606254152,0.261739991,0.26135501969260805
25,0.2924,0.638828878,0.264017633,0.2627597571638265
25,0.2966,0.580973088,0.265294961,0.2650642757726265
37,0.2981,0.611700323,0.270572814,0.2681295417697826
31,0.2982,0.573445256,0.268408885,0.2676184381484918
19,0.2986,0.596856881,0.262154057,0.261965881483728
25,0.2987,0.544761087,0.266074644,0.26648400744934647
25,0.2997,0.683381804,0.263428423,0.2614367247211065
25,0.3011,0.698987541,0.263178717,0.2609237000584665
13,0.3014,0.615177171,0.258995936,0.2582510591545589
31,0.3019,0.583967668,0.268343708,0.26739067417985174
25,0.302,0.655522567,0.264053886,0.26255831690374654
19,0.3024,0.688035059,0.260531148,0.25878072478756803
19,0.3034,0.560703523,0.263033696,0.263499208789488
25,0.3042,0.583792464,0.265524934,0.26528656028590647
25,0.3077,0.621314599,0.26492956,0.2640587924887065
31,0.3088,0.419379397,0.271788442,0.27373015849097176
13,0.3089,0.546065322,0.260614735,0.26111037124983894
37,0.3091,0.577564399,0.271645533,0.2698545828990626
37,0.3097,0.575629445,0.271705458,0.2699513564099426
25,0.3109,0.547436833,0.266479628,0.2669087680562265
37,0.3116,0.535114905,0.272560948,0.27152050331874256
13,0.3116,0.674470579,0.258229933,0.2565110792127989
37,0.3118,0.571541724,0.271863222,0.2701914845250626
37,0.3118,0.627340882,0.270782965,0.26814253944330263
19,0.3135,0.566978539,0.263290372,0.263701777201968
13,0.3141,0.609455387,0.259582215,0.25900561206303896
25,0.3147,0.6887073,0.263886944,0.2618842225079865
25,0.3151,0.609899428,0.265427622,0.2647951955678265
19,0.3153,0.540745887,0.263865625,0.26474220618340805
15,0.3155,0.662117169,0.259584541,0.25826321673270003
25,0.3156,0.642909224,0.264807281,0.2636045108587065
19,0.3161,0.525212081,0.264196308,0.26534690353972806
37,0.3166,0.543230942,0.272591031,0.2714368324401026
25,0.3208,0.58302972,0.266161229,0.2660262102455865
37,0.3222,0.589035476,0.271913939,0.2699949619516226
25,0.3227,0.518528436,0.267481097,0.2684761503940665
37,0.3237,0.555658995,0.272616262,0.27128485133394264
31,0.3247,0.636647389,0.268177507,0.2664337108247318
37,0.3247,0.629979264,0.271214881,0.2685986810562626
37,0.3257,0.558394666,0.272638183,0.2712701374948226
19,0.3265,0.63169277,0.26252426,0.26188278063964804
25,0.3265,0.615212354,0.265751598,0.2650888229251065
37,0.33,0.581237788,0.272356944,0.27061567905498257
31,0.3306,0.577771853,0.269538228,0.26884855350665177
25,0.3318,0.611128808,0.266029094,0.26546598173422653
25,0.3325,0.647816803,0.265345033,0.2641488075578265
25,0.3364,0.55259359,0.267334552,0.2678125969391865
37,0.3371,0.552694781,0.273175364,0.2719681552720226
31,0.3378,0.545748386,0.270427773,0.2703331192148918
19,0.3391,0.574366105,0.264105853,0.26452797777844805
19,0.3395,0.479502957,0.265957356,0.26802850057300803
37,0.3397,0.603496159,0.27228921,0.2702141906718626
13,0.3398,0.540020729,0.261888699,0.26265701170479894
25,0.3405,0.545748386,0.267620584,0.26823971983006645
19,0.3406,0.649558161,0.262706315,0.26183123048212803
25,0.3407,0.48464767,0.268810967,0.2704919121215865
37,0.3408,0.504716455,0.274242746,0.27388853840274263
19,0.3417,0.611013672,0.263493713,0.263293741118208
25,0.3419,0.465702903,0.269222662,0.2712390079658265
25,0.343,0.586759424,0.266920224,0.2668409695147065
13,0.3438,0.685770163,0.259216792,0.25747657248831896
25,0.3459,0.573403273,0.267287376,0.2674557303794265
25,0.346,0.598574508,0.266803811,0.2665357296302265
13,0.3462,0.699265612,0.259045383,0.25708390760103894
25,0.3463,0.651640159,0.265787706,0.2646000199255065
25,0.347,0.673832953,0.265384268,0.2638151095298265
25,0.3473,0.607641184,0.266676957,0.2662585322875065
37,0.3483,0.567330309,0.273311368,0.2719108826838626
37,0.3509,0.547618313,0.273790336,0.2727461691769826
37,0.3531,0.554671695,0.273736155,0.2725814829899426
31,0.3533,0.645127142,0.269084168,0.26734841629457173
37,0.3535,0.659261899,0.271726291,0.2687580786990626
19,0.3569,0.576293023,0.264735006,0.26522030734948804
25,0.3572,0.586645536,0.267454098,0.2674539054820665
25,0.3572,0.630624714,0.266602672,0.2658389900659065
25,0.3581,0.59799033,0.267268163,0.2670759076463865
37,0.3582,0.609634017,0.27286305,0.2707819035261026
37,0.3584,0.629596331,0.272484073,0.2700574613560226
37,0.3598,0.594111637,0.273223466,0.2714204773197026
25,0.3623,0.61296615,0.267135489,0.26670604953598653
31,0.3623,0.626773647,0.26977646,0.2684081866309718
37,0.3625,0.534658875,0.274475548,0.27371933174034263
37,0.3628,0.637656737,0.272492768,0.26995011124770263
37,0.3628,0.577528276,0.27365684,0.2721580283356226
25,0.3655,0.606549236,0.267379531,0.2670788626180665
19,0.3663,0.600297865,0.264622229,0.2647418275512481
25,0.3667,0.454279586,0.270372364,0.2727216481660665
19,0.3671,0.508563842,0.26642813,0.26814459687580805
19,0.3674,0.579867024,0.26505895,0.26553920503276807
25,0.3677,0.497153702,0.269579773,0.2711901806265465
31,0.368,0.6887073,0.268790856,0.26637834189281173
37,0.3681,0.576530681,0.273874593,0.2724218710240226
37,0.3694,0.564965909,0.274147158,0.2729022604518626
25,0.3708,0.617207069,0.267371638,0.2669147179903065
25,0.3708,0.58302972,0.268033303,0.2681697102455865
25,0.3723,0.61001845,0.26756697,0.2672429890799865
19,0.3725,0.47065312,0.267364256,0.26976817658764807
25,0.3726,0.608737244,0.267603007,0.2673028959643065
31,0.3743,0.55640622,0.271588054,0.2715065185504118
37,0.3768,0.592926356,0.273882917,0.2721927908380226
19,0.3785,0.600297865,0.265079015,0.2652648415512481
19,0.3791,0.545453738,0.266163248,0.26730443989468805
31,0.3793,0.576316137,0.27138981,0.27098977639817173
25,0.3794,0.493533217,0.27008793,0.27182470383574653
25,0.3856,0.591495501,0.268423542,0.2684933227672665
25,0.386,0.622352846,0.267841128,0.2673773890588665
61,0.3877,0.494261207,0.287834286,0.28214305351195773
25,0.3879,0.573687427,0.268854417,0.2692458362445465
37,0.3879,0.472174095,0.276636252,0.27710267086194257
25,0.3887,0.698987541,0.266458591,0.2646791120584665
25,0.3889,0.62976472,0.267806216,0.2672295480455865
37,0.3892,0.524729177,0.275667472,0.2752285792509026
25,0.3893,0.588360655,0.268622765,0.26876705331238654
37,0.3903,0.485101617,0.276475838,0.2767308602541026
37,0.3913,0.655721484,0.273210121,0.2705085687378626
31,0.3921,0.56847794,0.272020806,0.2718263309920118
31,0.3938,0.516665499,0.273087533,0.27380176282553176
37,0.3938,0.525393006,0.275826851,0.2754014054500226
13,0.3945,0.652434189,0.261760451,0.26087417845359895
25,0.3947,0.631623612,0.267987389,0.2674099355313465
61,0.396,0.463522062,0.288740153,0.2836276159163577
37,0.3968,0.632811539,0.27385958,0.2715856069182626
31,0.397,0.542625749,0.272704762,0.27298568644553173
49,0.3979,0.506471358,0.282163242,0.27949206278570404
25,0.398,0.522558392,0.270222421,0.27155628140974647
19,0.3981,0.497543881,0.267802159,0.26987821984372806
37,0.3991,0.582018336,0.274929039,0.27354933433242257
26,0.3997,0.613045719,0.269018973,0.26869848899441423
25,0.4001,0.495672037,0.270821561,0.2726335753653465
25,0.4005,0.573445256,0.269330868,0.26979489076366653
19,0.4024,0.59153417,0.266143529,0.266611237431648
37,0.403,0.584864033,0.275019969,0.2736120333385826
25,0.4044,0.452693235,0.271814619,0.2743960979747865
31,0.4046,0.546597698,0.272912421,0.27316564847825175
25,0.4046,0.589327985,0.269176892,0.26938744395478653
43,0.405,0.514142905,0.279372276,0.2779926925994337
37,0.4052,0.593168527,0.274941567,0.2734014063189026
25,0.4053,0.496646958,0.270997383,0.2728207002662265
37,0.4062,0.571299553,0.275402387,0.2742473050441826
37,0.4065,0.561923841,0.27559513,0.27460444218882263
31,0.4067,0.558622516,0.272758251,0.27281412416129175
37,0.4068,0.509166751,0.276627727,0.2765545435336226
37,0.4069,0.601295095,0.274847889,0.27317587774194263
37,0.4072,0.556099365,0.2757341,0.27484832594754255
37,0.4073,0.613776401,0.274621231,0.2727347121856226
19,0.4085,0.557821017,0.2670246,0.26811069140980803
13,0.4085,0.583708399,0.263615146,0.26399796946239895
25,0.409,0.560663786,0.269896567,0.2706286213420665
37,0.4092,0.620643038,0.274559433,0.2725640222749826
37,0.4094,0.597326844,0.275018317,0.27342876691866264
31,0.4109,0.608788153,0.271944311,0.27115209597065176
13,0.4113,0.60709185,0.263267284,0.26325936514167897
31,0.4116,0.599468765,0.272150941,0.2715243128980117
25,0.4121,0.620248701,0.268859086,0.2685735602632665
